city_a,city_b,contribution_type,rank,element_id,contribution,prevalence_a,prevalence_b
BuenosAires,NewYorkCity,difference,5,F056,0.010803747413249992,0.004640357354163046,0.015444104767413038
Sydney,Vienna,similarity,1,F054,0.20253296633966855,0.09558124890845088,0.07341240654677712
Sydney,Vienna,similarity,2,F036,0.10910956470918884,0.05332367696234496,0.07089068498686603
Sydney,Vienna,similarity,3,F013,0.08348588602229069,0.05274405436195048,0.05483855324307941
Sydney,Vienna,similarity,4,F058,0.07149747142540634,0.06477873397926337,0.03823883612851081
Sydney,Vienna,similarity,5,F028,0.07124242661891547,0.03892043588260459,0.06341725601131541
Sydney,Vienna,difference,1,F058,0.02653989785075256,0.06477873397926337,0.03823883612851081
Sydney,Vienna,difference,2,F028,0.024496820128710822,0.03892043588260459,0.06341725601131541
Sydney,Vienna,difference,3,F054,0.022168842361673755,0.09558124890845088,0.07341240654677712
Sydney,Vienna,difference,4,F010,0.01825615064979427,0.022268803886475685,0.040524954536269954
Sydney,Vienna,difference,5,F036,0.017567008024521068,0.05332367696234496,0.07089068498686603
Sydney,Dhaka,similarity,1,F054,0.10511039966878465,0.09558124890845088,0.03618245502359734
Sydney,Dhaka,similarity,2,F036,0.08868242283145725,0.05332367696234496,0.05471954849992927
Sydney,Dhaka,similarity,3,F013,0.07941140443415283,0.05274405436195048,0.04953753713205509
Sydney,Dhaka,similarity,4,F021,0.07371039509816993,0.03758293770519121,0.06453020716793334
Sydney,Dhaka,similarity,5,F058,0.04898060951676449,0.06477873397926337,0.02487807504854494
Sydney,Dhaka,difference,1,F054,0.059398793884853536,0.09558124890845088,0.03618245502359734
Sydney,Dhaka,difference,2,F058,0.03990065893071843,0.06477873397926337,0.02487807504854494
Sydney,Dhaka,difference,3,F021,0.026947269462742132,0.03758293770519121,0.06453020716793334
Sydney,Dhaka,difference,4,F042,0.023567160471292717,0.015542457856189504,0.03910961832748222
Sydney,Dhaka,difference,5,F053,0.023032415234450574,0.025041138383593998,0.04807355361804457
Sydney,SaoPaulo,similarity,1,F054,0.24186690690448312,0.09558124890845088,0.08821157942131633
Sydney,SaoPaulo,similarity,2,F058,0.08992048970110168,0.06477873397926337,0.04838915694583263
Sydney,SaoPaulo,similarity,3,F036,0.07684651588506357,0.05332367696234496,0.050237259666814624
Sydney,SaoPaulo,similarity,4,F013,0.061566066439938075,0.05274405436195048,0.04069019252200959
Sydney,SaoPaulo,similarity,5,F029,0.049512269158991436,0.04529828732937785,0.038102449554379726
Sydney,SaoPaulo,difference,1,F042,0.017511038929788225,0.015542457856189504,0.03305349678597773
Sydney,SaoPaulo,difference,2,F058,0.01638957703343074,0.06477873397926337,0.04838915694583263
Sydney,SaoPaulo,difference,3,F007,0.01473706533600547,0.020594427611666476,0.03533149294767195
Sydney,SaoPaulo,difference,4,F013,0.012053861839940894,0.05274405436195048,0.04069019252200959
Sydney,SaoPaulo,difference,5,F017,0.011833683394924554,0.021496107275445313,0.009662423880520759
Sydney,Toronto,similarity,1,F054,0.2269132148447358,0.09558124890845088,0.08660686234908667
Sydney,Toronto,similarity,2,F036,0.11817699282090831,0.05332367696234496,0.080849634858656
Sydney,Toronto,similarity,3,F058,0.10016557257682714,0.06477873397926337,0.056409368648496154
Sydney,Toronto,similarity,4,F013,0.07708104986784732,0.05274405436195048,0.05331376188552707
Sydney,Toronto,similarity,5,F057,0.050349536312087224,0.04207170816823236,0.04365867459141998
Sydney,Toronto,difference,1,F036,0.027525957896311036,0.05332367696234496,0.080849634858656
Sydney,Toronto,difference,2,F029,0.012988968691460857,0.04529828732937785,0.032309318637916994
Sydney,Toronto,difference,3,F046,0.012087225475345914,0.024150274068958665,0.01206304859361275
Sydney,Toronto,difference,4,F054,0.008974386559364209,0.09558124890845088,0.08660686234908667
Sydney,Toronto,difference,5,F021,0.008423990042345127,0.03758293770519121,0.046006927747536334
Sydney,HongKong,similarity,1,F054,0.1694243115834376,0.09558124890845088,0.05904415794828603
Sydney,HongKong,similarity,2,F058,0.09925434654903378,0.06477873397926337,0.05103768687123585
Sydney,HongKong,similarity,3,F036,0.09045830388681883,0.05332367696234496,0.056507000689540995
Sydney,HongKong,similarity,4,F013,0.08272800979044868,0.05274405436195048,0.052245990937920414
Sydney,HongKong,similarity,5,F028,0.05506012948602029,0.03892043588260459,0.04712305493986206
Sydney,HongKong,difference,1,F054,0.036537090960164845,0.09558124890845088,0.05904415794828603
Sydney,HongKong,difference,2,F057,0.02686041769788182,0.04207170816823236,0.01521129047035054
Sydney,HongKong,difference,3,F029,0.014990629888201806,0.04529828732937785,0.030307657441176045
Sydney,HongKong,difference,4,F001,0.014977155460891955,0.025041939520567588,0.040019094981459544
Sydney,HongKong,difference,5,F046,0.014827406542803522,0.024150274068958665,0.009322867526155142
Sydney,Bogota,similarity,1,F054,0.2565822796719544,0.09558124890845088,0.09640300129448803
Sydney,Bogota,similarity,2,F058,0.10179251024532411,0.06477873397926337,0.05643128825531779
Sydney,Bogota,similarity,3,F013,0.07747928308303076,0.05274405436195048,0.05275318428076007
Sydney,Bogota,similarity,4,F036,0.06353452306268229,0.05332367696234496,0.04278842312179375
Sydney,Bogota,similarity,5,F028,0.0589589923164465,0.03892043588260459,0.054401259329103606
Sydney,Bogota,difference,1,F022,0.01791723339997484,0.019882216842142367,0.03779945024211721
Sydney,Bogota,difference,2,F017,0.016977784676241184,0.021496107275445313,0.00451832259920413
Sydney,Bogota,difference,3,F028,0.015480823446499016,0.03892043588260459,0.054401259329103606
Sydney,Bogota,difference,4,F010,0.014660462730116137,0.022268803886475685,0.03692926661659182
Sydney,Bogota,difference,5,F008,0.013859896590142844,0.020286390445319998,0.006426493855177153
Sydney,Paris,similarity,1,F054,0.207856048147736,0.09558124890845088,0.0737108924715471
Sydney,Paris,similarity,2,F036,0.09054921814168791,0.05332367696234496,0.057558082899030735
Sydney,Paris,similarity,3,F058,0.0784297132048051,0.06477873397926337,0.041038348513629794
Sydney,Paris,similarity,4,F013,0.07535653879032414,0.05274405436195048,0.048427175166009126
Sydney,Paris,similarity,5,F028,0.06870095110812545,0.03892043588260459,0.05983106846557239
Sydney,Paris,difference,1,F058,0.023740385465633576,0.06477873397926337,0.041038348513629794
Sydney,Paris,difference,2,F054,0.021870356436903785,0.09558124890845088,0.0737108924715471
Sydney,Paris,difference,3,F028,0.020910632582967797,0.03892043588260459,0.05983106846557239
Sydney,Paris,difference,4,F010,0.017909057234106202,0.022268803886475685,0.04017786112058189
Sydney,Paris,difference,5,F045,0.016200154696299162,0.03719158229359106,0.0209914275972919
Sydney,Mumbai,similarity,1,F054,0.18661257202081974,0.09558124890845088,0.06520510963912503
Sydney,Mumbai,similarity,2,F036,0.09265305894248019,0.05332367696234496,0.05803007142410183
Sydney,Mumbai,similarity,3,F058,0.079726902199148,0.06477873397926337,0.041104168342764175
Sydney,Mumbai,similarity,4,F013,0.0745595085282655,0.05274405436195048,0.04721097374560863
Sydney,Mumbai,similarity,5,F021,0.0634109044492091,0.03758293770519121,0.056349057362761135
Sydney,Mumbai,difference,1,F054,0.03037613926932585,0.09558124890845088,0.06520510963912503
Sydney,Mumbai,difference,2,F058,0.023674565636499195,0.06477873397926337,0.041104168342764175
Sydney,Mumbai,difference,3,F022,0.02116027111230354,0.019882216842142367,0.04104248795444591
Sydney,Mumbai,difference,4,F021,0.018766119657569927,0.03758293770519121,0.056349057362761135
Sydney,Mumbai,difference,5,F057,0.018289448878182568,0.04207170816823236,0.02378225929004979
Sydney,NewDelhi,similarity,1,F054,0.18127887254664343,0.09558124890845088,0.06379913871914546
Sydney,NewDelhi,similarity,2,F036,0.09611026339659152,0.05332367696234496,0.06063034004440442
Sydney,NewDelhi,similarity,3,F058,0.07140555824786156,0.06477873397926337,0.03708001388497467
Sydney,NewDelhi,similarity,4,F021,0.06781269006025026,0.03758293770519121,0.06069607027721833
Sydney,NewDelhi,similarity,5,F013,0.0581309814796371,0.05274405436195048,0.03707442896323231
Sydney,NewDelhi,difference,1,F054,0.03178211018930542,0.09558124890845088,0.06379913871914546
Sydney,NewDelhi,difference,2,F010,0.02911204653385412,0.022268803886475685,0.051380850420329804
Sydney,NewDelhi,difference,3,F058,0.027698720094288698,0.06477873397926337,0.03708001388497467
Sydney,NewDelhi,difference,4,F021,0.02311313257202712,0.03758293770519121,0.06069607027721833
Sydney,NewDelhi,difference,5,F022,0.02285575237720586,0.019882216842142367,0.04273796921934823
Sydney,Jakarta,similarity,1,F054,0.1461710304108321,0.09558124890845088,0.05014602378900961
Sydney,Jakarta,similarity,2,F036,0.072677691302582,0.05332367696234496,0.04469191138506002
Sydney,Jakarta,similarity,3,F021,0.0648118382453024,0.03758293770519121,0.056547252722660306
Sydney,Jakarta,similarity,4,F013,0.06412901059178343,0.05274405436195048,0.0398684107464557
Sydney,Jakarta,similarity,5,F057,0.05610146282366995,0.04207170816823236,0.04372521312120054
Sydney,Jakarta,difference,1,F054,0.045435225119441265,0.09558124890845088,0.05014602378900961
Sydney,Jakarta,difference,2,F058,0.03944116886000661,0.06477873397926337,0.025337565119256757
Sydney,Jakarta,difference,3,F007,0.026221902115963588,0.020594427611666476,0.046816329727630064
Sydney,Jakarta,difference,4,F021,0.018964315017469098,0.03758293770519121,0.056547252722660306
Sydney,Jakarta,difference,5,F053,0.017990321870281187,0.025041138383593998,0.043031460253875185
Sydney,Osaka,similarity,1,F054,0.18959048393995553,0.09558124890845088,0.06737702137464677
Sydney,Osaka,similarity,2,F013,0.08642128440036344,0.05274405436195048,0.055656408713712864
Sydney,Osaka,similarity,3,F036,0.0827169969903659,0.05332367696234496,0.052691752567421826
Sydney,Osaka,similarity,4,F028,0.05998885454856671,0.03892043588260459,0.052355323499950396
Sydney,Osaka,similarity,5,F021,0.051474987182525564,0.03758293770519121,0.04652361964073696
Sydney,Osaka,difference,1,F058,0.03821083851309509,0.06477873397926337,0.026567895466168275
Sydney,Osaka,difference,2,F010,0.0335788213483446,0.022268803886475685,0.055847625234820286
Sydney,Osaka,difference,3,F054,0.02820422753380411,0.09558124890845088,0.06737702137464677
Sydney,Osaka,difference,4,F057,0.022854447796936277,0.04207170816823236,0.01921726037129608
Sydney,Osaka,difference,5,F040,0.01787079572867213,0.02397081938687385,0.04184161511554598
Sydney,KualaLumpur,similarity,1,F054,0.1466454243406218,0.09558124890845088,0.052915726139950374
Sydney,KualaLumpur,similarity,2,F036,0.10251439404941944,0.05332367696234496,0.06630613364731328
Sydney,KualaLumpur,similarity,3,F058,0.08421379469657106,0.06477873397926337,0.044837328205563014
Sydney,KualaLumpur,similarity,4,F013,0.08092434132420222,0.05274405436195048,0.05291692596141694
Sydney,KualaLumpur,similarity,5,F057,0.07467159800790547,0.04207170816823236,0.061214491283696985
Sydney,KualaLumpur,difference,1,F054,0.042665522768500504,0.09558124890845088,0.052915726139950374
Sydney,KualaLumpur,difference,2,F007,0.021979237426975776,0.020594427611666476,0.04257366503864225
Sydney,KualaLumpur,difference,3,F058,0.019941405773700356,0.06477873397926337,0.044837328205563014
Sydney,KualaLumpur,difference,4,F057,0.019142783115464627,0.04207170816823236,0.061214491283696985
Sydney,KualaLumpur,difference,5,F045,0.01846036949805504,0.03719158229359106,0.018731212795536023
Sydney,MexicoCity,similarity,1,F054,0.277981706184184,0.09558124890845088,0.10427915680378734
Sydney,MexicoCity,similarity,2,F058,0.08570651465405474,0.06477873397926337,0.04743898343036274
Sydney,MexicoCity,similarity,3,F036,0.06650058095656738,0.05332367696234496,0.04471562919838782
Sydney,MexicoCity,similarity,4,F013,0.06029585747660841,0.05274405436195048,0.04098906020088286
Sydney,MexicoCity,similarity,5,F057,0.049510007930313946,0.04207170816823236,0.042194597274646535
Sydney,MexicoCity,difference,1,F022,0.019247157478118653,0.019882216842142367,0.03912937432026102
Sydney,MexicoCity,difference,2,F058,0.017339750548900627,0.06477873397926337,0.04743898343036274
Sydney,MexicoCity,difference,3,F010,0.014938908352024733,0.022268803886475685,0.03720771223850042
Sydney,MexicoCity,difference,4,F045,0.01411004560367999,0.03719158229359106,0.023081536689911072
Sydney,MexicoCity,difference,5,F017,0.012849827446899475,0.021496107275445313,0.008646279828545838
Sydney,Amsterdam,similarity,1,F054,0.10703571363138177,0.09558124890845088,0.03701613567335313
Sydney,Amsterdam,similarity,2,F013,0.09962090179989616,0.05274405436195048,0.062432687292814114
Sydney,Amsterdam,similarity,3,F036,0.09013883499425104,0.05332367696234496,0.055876207591985284
Sydney,Amsterdam,similarity,4,F057,0.07285861254594957,0.04207170816823236,0.05724345280481051
Sydney,Amsterdam,similarity,5,F058,0.06786961613253573,0.06477873397926337,0.03463203463203463
Sydney,Amsterdam,difference,1,F054,0.05856511323509775,0.09558124890845088,0.03701613567335313
Sydney,Amsterdam,difference,2,F033,0.032985560349910195,0.006105865444238463,0.039091425794148656
Sydney,Amsterdam,difference,3,F058,0.030146699347228738,0.06477873397926337,0.03463203463203463
Sydney,Amsterdam,difference,4,F045,0.019567965080268514,0.03719158229359106,0.01762361721332255
Sydney,Amsterdam,difference,5,F028,0.01717173751654382,0.03892043588260459,0.05609217339914841
Sydney,Lagos,similarity,1,F054,0.14741067879270345,0.09558124890845088,0.052179343785252796
Sydney,Lagos,similarity,2,F058,0.10641035067710272,0.06477873397926337,0.055576831863398624
Sydney,Lagos,similarity,3,F057,0.08417411143790092,0.04207170816823236,0.0676909740026664
Sydney,Lagos,similarity,4,F036,0.06914901523824994,0.05332367696234496,0.04387410586093734
Sydney,Lagos,similarity,5,F013,0.05521950780053734,0.05274405436195048,0.03542104655932725
Sydney,Lagos,difference,1,F054,0.04340190512319808,0.09558124890845088,0.052179343785252796
Sydney,Lagos,difference,2,F007,0.034934732859054476,0.020594427611666476,0.05552916047072095
Sydney,Lagos,difference,3,F033,0.03219509407273416,0.006105865444238463,0.03830095951697262
Sydney,Lagos,difference,4,F057,0.025619265834434038,0.04207170816823236,0.0676909740026664
Sydney,Lagos,difference,5,F045,0.02322306303915562,0.03719158229359106,0.013968519254435442
Sydney,Lima,similarity,1,F054,0.24953048891760582,0.09558124890845088,0.09163525897471782
Sydney,Lima,similarity,2,F058,0.11544665373026858,0.06477873397926337,0.06255479254837427
Sydney,Lima,similarity,3,F013,0.05865499319908774,0.05274405436195048,0.039034010388265025
Sydney,Lima,similarity,4,F036,0.057317096481174265,0.05332367696234496,0.03772904290588309
Sydney,Lima,similarity,5,F028,0.05005962972308292,0.03892043588260459,0.04514624483039846
Sydney,Lima,difference,1,F022,0.02310409567766338,0.019882216842142367,0.042986312519805746
Sydney,Lima,difference,2,F033,0.02157754180373994,0.006105865444238463,0.027683407247978405
Sydney,Lima,difference,3,F045,0.01839160545726656,0.03719158229359106,0.018799976836324502
Sydney,Lima,difference,4,F007,0.017444268595120802,0.020594427611666476,0.03803869620678728
Sydney,Lima,difference,5,F057,0.016999040179305883,0.04207170816823236,0.025072667988926475
Sydney,Manila,similarity,1,F054,0.20038383842731913,0.09558124890845088,0.06999071266322775
Sydney,Manila,similarity,2,F036,0.07131724085240579,0.05332367696234496,0.04465035015337693
Sydney,Manila,similarity,3,F013,0.06971305239470409,0.05274405436195048,0.04412563960337797
Sydney,Manila,similarity,4,F058,0.06769650828391403,0.06477873397926337,0.0348886558618121
Sydney,Manila,similarity,5,F021,0.05741306158675402,0.03758293770519121,0.051000027174651484
Sydney,Manila,difference,1,F058,0.02989007811745127,0.06477873397926337,0.0348886558618121
Sydney,Manila,difference,2,F054,0.02559053624522313,0.09558124890845088,0.06999071266322775
Sydney,Manila,difference,3,F007,0.0189862515308294,0.020594427611666476,0.03958067914249588
Sydney,Manila,difference,4,F042,0.01862886713186164,0.015542457856189504,0.034171324988051144
Sydney,Manila,difference,5,F022,0.015755740071648452,0.019882216842142367,0.03563795691379082
Sydney,Moscow,similarity,1,F054,0.17278747407007414,0.09558124890845088,0.06573236686968596
Sydney,Moscow,similarity,2,F036,0.10469909607998132,0.05332367696234496,0.0713941387588544
Sydney,Moscow,similarity,3,F013,0.09320933927905631,0.05274405436195048,0.06425776777006023
Sydney,Moscow,similarity,4,F058,0.07769276774696349,0.06477873397926337,0.04361017733625664
